0001110111|b'she'
0001110100|b'ste'
0001101110|b', s'
0001101101|b', h'
0001101010|b'ied'
0001100110|b'ard'
0001011011|b's i'
0001001011|b'h t'
0001000111|b'sta'
0001000110|b'sed'
0001000011|b'ect'
0000110000|b'ten'
0000101000|b'. T'
0000011111|b'now'
0000011101|b'de '
0000010110|b'ay '
0000010101|b'ang'
0000000111|b'e y'
0000000110|b'by '
0000000000|b'ons'
11111111011|b' Th'
11111111000|b'out'
11111110011|b'n o'
11111110000|b'fro'
11111011100|b'r a'
11111001110|b'efo'
11111001001|b', i'
11110111111|b' or'
11110111010|b', b'
11110111000|b'pro'
11110110011|b'een'
11110110010|b'eat'
11110100111|b'pre'
11110011110|b'tte'
11110011001|b'Dan'
11110010010|b'sse'
11110001100|b'see'
11110000011|b'rou'
11110000010|b'o h'
11110000001|b'ert'
11101111010|b'ure'
11101111000|b'ry '
11101110111|b'rie'
11101110001|b'ho '
11101100111|b'ind'
11101100110|b' po'
11101100100|b't s'
11101010011|b'ath'
11101010010|b'ars'
11101001100|b'ke '
11101000011|b'enc'
11101000001|b'str'
11101000000|b'ade'
11100110110|b' mi'
11100110100|b'ide'
11100101011|b'ht '
11100101001|b'ead'
11100100111|b'l, '
11100100101|b'ven'
11100100100|b'e C'
11100011100|b'rs '
11100011011|b'e e'
11100001011|b'app'
11100000111|b's f'
11100000110|b'len'
11011110001|b'h a'
11011101001|b'd f'
11011101000|b'ose'
11011100001|b'elf'
11011011110|b'hea'
11011011011|b's m'
11011010010|b'e n'
11010110111|b' pe'
11010101100|b'd m'
11010100001|b'art'
11010010100|b'urn'
11010010001|b'eas'
11010000011|b'lar'
11001110111|b'ass'
11001110000|b'ene'
11001101101|b'h, '
11001100010|b'ust'
11001011011|b'rep'
11001011010|b'r h'
11001011000|b'oug'
11001010000|b'use'
11001000111|b'f a'
11001000110|b'\n\xe2\x80\x9cI'
11000101111|b'sti'
11000101110|b'o a'
11000101100|b'd n'
11000011101|b'\xe2\x80\x99s '
11000011100|b'rin'
11000010111|b'lea'
11000010110|b' en'
11000010001|b'et '
11000010000|b'e. '
11000000111|b' kn'
11000000110|b'ss '
10111111001|b'whe'
10111101111|b'\xe2\x80\x9cI '
10111101110|b'ber'
10111001001|b'o m'
10111000101|b'us '
10111000100|b'ery'
10110111111|b'o s'
10110111110|b'n w'
10110100101|b'rt '
10110100100|b'ret'
10110100011|b'ime'
10110100010|b'ake'
10110100000|b'son'
10110011101|b'ey '
10110010011|b'lef'
10110010010|b'e g'
10110010000|b'uch'
10110001110|b'im '
10110000111|b'hey'
10110000000|b'mor'
10101111101|b'ish'
10101111000|b'r o'
10101110101|b'nin'
10101110100|b' un'
10101110000|b'lie'
10101101101|b' Da'
10101101001|b'tra'
10101101000|b'so '
10101011000|b'min'
10101010111|b'm t'
10101010110|b'Mon'
10101000011|b'med'
10101000010|b'l t'
10101000001|b'ts '
10101000000|b' la'
10100111110|b'arr'
10100111101|b'pos'
10100110000|b' fe'
10100101100|b'\n\xe2\x80\x9cW'
10100101010|b' ne'
10100100100|b'o, '
10100011101|b'y o'
10100011100|b't m'
10100011000|b' go'
10100001011|b'\n\xe2\x80\x9cY'
10100000101|b'led'
10100000100|b'f h'
10100000000|b'ise'
10011111010|b'rec'
10011110100|b'ook'
10011110011|b'old'
10011101111|b'ord'
10011101110|b'nes'
10011101101|b'has'
10011101011|b'cha'
10011101001|b'ssi'
10011101000|b'gla'
10011010001|b'wha'
10011010000|b'ded'
10011001100|b'rel'
10011001011|b' gr'
10011000110|b't b'
10011000101|b'ile'
10011000100|b'dea'
10011000010|b'me,'
10010011101|b'ese'
10010011100|b'y w'
10010011011|b's n'
10010011010|b'do '
10010011000|b', I'
10010010111|b' ev'
10010010000|b's p'
10010001010|b'y s'
10010001000|b'nly'
10010000111|b'nge'
10001111111|b' ch'
10001110111|b'kno'
10001110110|b' mu'
10001110011|b'par'
10001110010|b'les'
10001100011|b's. '
10001100010|b'mon'
10001010011|b's c'
10001000000|b'a s'
10000110111|b'\n\xe2\x80\x9cA'
10000110011|b'sin'
10000110010|b'ire'
10000110001|b'ice'
10000110000|b'ost'
10000100111|b'ngl'
10000001111|b'wou'
10000001110|b'Cri'
10000001101|b' te'
10000000110|b's b'
01111111101|b', m'
01111111100|b'pea'
01111111011|b'g a'
01111111010|b'I h'
01111101100|b'kin'
01111011111|b'abl'
01111011110|b'. I'
01111011101|b'wor'
01111010000|b'ar '
01111001010|b'e.\xe2\x80\x9d'
01111001001|b', o'
01110111011|b'rre'
01110111010|b'd M'
01110101011|b'ty '
01110101010|b'ked'
01110101001|b'tai'
01110100001|b'ppe'
01110010010|b'sho'
01101111111|b'qui'
01101111110|b'age'
01101111101|b' da'
01101111010|b'h h'
01101110110|b'n i'
01101110011|b'ful'
01101101111|b'ins'
01101101100|b'own'
01101100011|b'bee'
01101100010|b'I w'
01101100001|b'And'
01101100000|b' ta'
01101011110|b'ed.'
01101010001|b' ba'
01101001010|b'y h'
01101000011|b'pla'
01101000010|b' tr'
01100111111|b'can'
01100111110|b' ou'
01100111101|b' cr'
01100111100|b' br'
01100110011|b'any'
01100110010|b'al '
01100110000|b't d'
01100101111|b'ree'
01100101110|b'ite'
01100101101|b'Mor'
01100100111|b'tim'
01100100110|b'dis'
01100100101|b'ace'
01100100100|b' bo'
01100010110|b'rse'
01100010001|b'orr'
01100010000|b'ds '
01100001111|b'dre'
01100001110|b'ale'
01100000100|b'nd,'
01011111011|b'ved'
01011111010|b'rri'
01011111001|b'd y'
01011111000|b' sp'
01011110010|b't f'
01011110001|b'mil'
01011101000|b', f'
01011100111|b'tan'
01011100110|b'\n\n\n'
01011100011|b'som'
01011010100|b'des'
01011001011|b'o y'
01011000010|b'r w'
01011000001|b'r s'
01011000000|b'nt,'
01010010011|b'\n\xe2\x80\x9cT'
01010000110|b'loo'
01010000101|b'en,'
01010000011|b'rst'
01001110100|b' am'
01001110011|b' Cr'
01001101101|b'if '
01001101100|b'ely'
01001011111|b'car'
01001010111|b'on,'
01001010110|b'lin'
01001000001|b'hed'
01000110101|b'e; '
01000001010|b'ung'
01000001001|b'spe'
01000001000|b'ee '
01000000111|b' ab'
01000000110|b' Ma'
00111110111|b'nd\n'
00111110110|b'che'
00111101100|b'low'
00111101001|b'din'
00111101000|b' pl'
00111011110|b'lf '
00111010111|b'thr'
00111010110|b'ond'
00111010101|b'm, '
00111010100|b'hes'
00111010001|b'no '
00111001010|b'ed\n'
00110110110|b't y'
00110110101|b's e'
00101111111|b'of\n'
00101111110|b'ng,'
00101111101|b'Vil'
00101110000|b'tre'
00101101101|b'to\n'
00101101100|b'er.'
00101101011|b'u a'
00101101010|b'is\n'
00101101001|b'\nTh'
00101100101|b'pen'
00101100100|b'n s'
00101100011|b' if'
00101100001|b'y d'
00101100000|b'tor'
00101011111|b'rne'
00101011110|b'rem'
00101011101|b'oor'
00101011100|b'o w'
00101011011|b'lon'
00101010100|b'ge '
00101010001|b'g h'
00101001010|b'll,'
00101001001|b'ien'
00100011101|b'y f'
00100011100|b'sen'
00100011011|b'inc'
00100001101|b' ti'
00100001100|b' Al'
00100000011|b' ac'
00011110010|b' ro'
00011101101|b' Vi'
00011100101|b's d'
00011100100|b'pri'
00011011001|b'o b'
00011011000|b'hem'
00011010110|b'we '
00011010011|b'owe'
00011000010|b't I'
00011000001|b'r f'
00011000000|b'a m'
00010110101|b'ns '
00010100111|b't. '
00010100110|b'ner'
00010100101|b'M. '
00010100100|b' up'
00010001000|b'I a'
00010000101|b' M.'
00010000100|b'; \xe2\x80\x9c'
00001110010|b'pli'
00001110001|b'day'
00001110000|b' us'
00001101010|b'sha'
00001101001|b'ple'
00001101000|b'hap'
00001100011|b'mad'
00001100010|b'eme'
00001011111|b'You'
00001011110|b' dr'
00001011101|b' ap'
00001010110|b'ity'
00001010101|b'den'
00001001101|b'sur'
00001001100|b'hal'
00001001011|b'fat'
00001001010|b'air'
00000111100|b'e.\n'
00000111000|b'ser'
00000101111|b'eri'
00000101000|b'ong'
00000100111|b'n m'
00000100110|b'let'
00000100100|b'rat'
00000001011|b'ir '
00000001010|b'att'
00000000010|b'tel'
111111111111|b'rce'
111111111110|b'lly'
111111111101|b'I s'
111111101110|b'ood'
111111101101|b'g, '
111111100101|b'rds'
111111100100|b' tw'
111110111011|b're,'
111110111010|b'ike'
111110110011|b'ced'
111110110010|b'r i'
111110110001|b'?\xe2\x80\x9d '
111110101000|b's.\xe2\x80\x9d'
111110011111|b'rtu'
111110011110|b', y'
111110011011|b' ag'
111110011010|b'u w'
111110011001|b'd. '
111110011000|b' ve'
111110010001|b'\xe2\x80\x9cTh'
111110010000|b't l'
111110001111|b'. A'
111101111011|b'r m'
111101111010|b'eli'
111101111001|b'd d'
111101110010|b'tly'
111101100011|b'lac'
111101000110|b'cer'
111101000100|b'd c'
111100110000|b'tle'
111100100111|b'pas'
111100100110|b'ope'
111100100011|b'sit'
111100100010|b'rd '
111100100001|b'onl'
111100010111|b'ian'
111100010110|b'hil'
111100000001|b' ra'
111011110011|b' gi'
111011110010|b'\nco'
111011101100|b'war'
111011101011|b't c'
111011101010|b'cti'
111011100101|b'd p'
111011011000|b'\xe2\x80\x9d r'
111011001011|b'too'
111011001010|b'epl'
111011000110|b'vin'
111011000101|b's r'
111010110000|b'se,'
111010100011|b' a\n'
111010001111|b'two'
111010001110|b'fte'
111010001101|b'\nan'
111010001100|b'\n\nT'
111010000100|b'llo'
111001110111|b's; '
111001110110|b'rs,'
111001110101|b'lan'
111001110100|b'did'
111001011111|b'eco'
111001011110|b'd r'
111001010100|b'urs'
111001010001|b'ly,'
111001010000|b'gh '
111001001101|b'am '
111001001100|b'eal'
111001000111|b'Mad'
111000110100|b's l'
111000110011|b'ren'
111000110010|b'hei'
111000010101|b'ce,'
111000010100|b' ad'
111000000010|b'y m'
111000000001|b'rt,'
111000000000|b'lit'
110111101011|b'erv'
110111101010|b'mis'
110111101001|b'eav'
110111101000|b'ct '
110111100111|b'ari'
110111100110|b'. H'
110111010100|b'fir'
110111000111|b'ffe'
110111000110|b'; t'
110111000000|b'\xe2\x80\x9cWh'
110110111111|b'way'
110110111110|b'exc'
110110111010|b't\xc3\xa8s'
110110110000|b'o d'
110110101011|b'Alb'
110110101010|b' ye'
110110101001|b' Ca'
110110010101|b'act'
110110001010|b'lik'
110110001001|b'g m'
110110001000|b'He '
110101111000|b'tak'
110101110011|b'hos'
110101110010|b'ew '
110101110001|b'ada'
110101110000|b' He'
110101101100|b'dam'
110101100100|b'ign'
110101011011|b'an,'
110101000001|b'sio'
110101000000|b'gra'
110100101111|b'eye'
110100101110|b' ea'
110100100111|b'\xe2\x80\x9cYe'
110100100110|b'wn '
110100001111|b'lbe'
110100001110|b'ach'
110100001101|b' af'
110011111111|b'iti'
110011111110|b'ims'
110011111101|b'es.'
110011111100|b'ces'
110011111011|b'rti'
110011111010|b'on.'
110011111001|b'esi'
110011111000|b'ans'
110011110011|b'\nin'
110011100010|b'ndi'
110011011001|b'omp'
110011011000|b'nds'
110011010111|b'gre'
110011010110|b'eir'
110011010101|b' Fr'
110011000010|b't p'
110011000001|b'nat'
110011000000|b'h w'
110010110010|b'g o'
110010101111|b'el '
110010101110|b'cal'
110010101101|b'Yes'
110010000011|b'tes'
110010000010|b'mse'
110010000001|b'ett'
110001110100|b'sir'
110001101000|b'las'
110001011011|b'erf'
110001011010|b'e,\xe2\x80\x9d'
110001001110|b'yes'
110001001101|b'But'
110001001100|b' ri'
110000101011|b'win'
110000101010|b'wel'
110000101001|b'ou,'
110000101000|b'oin'
110000100111|b'lig'
110000100110|b'itt'
110000100101|b'ern'
110000001011|b'y p'
110000001010|b'nst'
110000001001|b'e?\xe2\x80\x9d'
101111110000|b'ses'
101111011011|b'pec'
101111011010|b'nt\xc3\xa8'
101111011001|b' na'
101111011000|b' cl'
101111001110|b'ne,'
101111001101|b'ask'
101110100110|b'o r'
101110100101|b'cri'
101110010000|b'sig'
101110000111|b'fri'
101110000110|b' op'
101101110110|b'l a'
101101110101|b'a f'
101101110011|b'y i'
101101110010|b'acc'
101101001101|b'til'
101101001100|b'nto'
101101000011|b'm a'
101101000010|b'y c'
101100111001|b'y b'
101100111000|b'tal'
101100101111|b'ron'
101100101110|b'ntl'
101100101101|b'eau'
101100101100|b'; b'
101100100011|b'ria'
101100100010|b'ier'
101100011111|b', d'
101100011110|b'say'
101100011011|b'oss'
101100011010|b'Fra'
101011111001|b'u h'
101011111000|b'oll'
101011110111|b'erc'
101011110110|b'chi'
101011001111|b'ntr'
101011001110|b'n e'
101011001101|b'ies'
101011001100|b'era'
101011001011|b'd l'
101011001010|b'a c'
101011001001|b' qu'
101011001000|b' Va'
101011000111|b'n. '
101011000110|b'ini'
101011000101|b'gai'
101011000100|b'ema'
101011000011|b'e u'
101011000010|b'd e'
101010110111|b't.\xe2\x80\x9d'
101010110110|b'r. '
101010110101|b'oke'
101010110100|b'mos'
101010110011|b'ir,'
101010110010|b'ck '
101010001111|b't e'
101010001110|b'pon'
101010001101|b'ors'
101001111111|b'los'
101001111001|b'u s'
101001111000|b'rde'
101001110111|b'o p'
101001110110|b'o l'
101001110101|b'o c'
101001110100|b'mus'
101001110011|b'ger'
101001110010|b' im'
101001110001|b' ga'
101001011111|b'r c'
101001011110|b'ibl'
101001010110|b'roo'
101001010011|b'ny '
101001010010|b'ina'
101001010001|b'exp'
101000111100|b'oom'
101000110111|b'n b'
101000110110|b'ili'
101000110101|b'bou'
101000110100|b'arm'
101000110011|b'a l'
101000110010|b'Val'
101000010101|b'mpl'
101000010100|b'irs'
101000001111|b'etu'
101000001110|b', c'
101000000010|b'rta'
100111110111|b'imp'
100111110110|b'tri'
100111110011|b'sid'
100111110010|b's.\n'
100111110001|b' \xe2\x80\x9cI'
100111110000|b'\nre'
100111100100|b'ock'
100111011001|b'ink'
100111011000|b'gen'
100111010100|b'r e'
100110111111|b'o o'
100110111110|b'ero'
100110111101|b'er\n'
100110111100|b'\n\xe2\x80\x9cN'
100110101111|b'n y'
100110011010|b'clo'
100110010101|b'ase'
100110010100|b'ary'
100110010011|b'; a'
100110000110|b'd.\n'
100100110011|b' pu'
100100110010|b'tie'
100100101101|b'sh '
100100101100|b'eed'
100100100111|b' ey'
100100010110|b'ng\n'
100100010011|b'\nwh'
100100001101|b'o f'
100100001100|b'lli'
100100001011|b'e v'
100100001010|b'doo'
100011111101|b' sm'
100011111100|b'\nto'
100011100011|b'nor'
100011100010|b'h o'
100011100001|b'f m'
100011100000|b'ece'
100011000010|b'n f'
100011000001|b'isi'
100011000000|b'iou'
100010111111|b'It '
100010100100|b'u, '
100010100011|b'fou'
100010100010|b'ay,'
100001101101|b'w t'
100001101100|b'row'
100001101011|b'how'
100001101010|b' vi'
100001101001|b' hu'
100001001101|b'pin'
100001001100|b'lat'
100001001011|b'fer'
100001001010|b', l'
100000011000|b'nts'
100000001111|b'l s'
100000001110|b'cte'
011111110011|b't r'
011111110010|b'od '
011111110001|b'hor'
011111110000|b'a p'
011111011010|b'!\xe2\x80\x9d\n'
011110111000|b'wo '
011110101111|b'tic'
011110101110|b'f w'
011110101101|b'aga'
011110101100|b'. \xe2\x80\x9c'
011110010001|b'rig'
011110010000|b'ois'
011110000111|b'ean'
011110000110|b'ce.'
011110000101|b'!\xe2\x80\x9d '
011110000100|b'\nhi'
011101110011|b'uri'
011101110010|b't; '
011101110001|b'orm'
011101110000|b'or,'
011101011111|b'ndr'
011101011110|b'ani'
011101011101|b'abo'
011101011100|b'Wha'
011101010001|b'tru'
011101000001|b'o n'
011101000000|b'h s'
011011111001|b'\xe2\x80\x9cYo'
011011111000|b'mot'
011011110111|b'l b'
011011110110|b'as\n'
011011101110|b'tat'
011011100101|b'r b'
011011100100|b'har'
011011100011|b'\n\xe2\x80\x9cB'
011011011101|b't.\n'
011011011100|b'ow,'
011011011011|b'in\n'
011011011010|b'ack'
011010111110|b'ves'
011010111011|b's y'
011010111010|b'f y'
011010111001|b'cre'
011010111000|b', p'
011010101111|b' ge'
011010101110|b'\nha'
011010010011|b'ref'
011010010010|b'me.'
011010010001|b'f i'
011010010000|b'bef'
011010001111|b'at\n'
011001110111|b'ute'
011001110110|b'hom'
011001100011|b'onc'
011001100010|b'ok '
011001011001|b'le,'
011001011000|b'w, '
011001000111|b'rni'
011001000110|b'n c'
011001000101|b'giv'
011001000100|b'fin'
011001000011|b'cau'
011000001010|b'\xe2\x80\x9cAn'
010111111111|b'ues'
010111111110|b'ton'
010111111101|b'r d'
010111111100|b'ife'
010111100111|b'hre'
010111100110|b'tea'
010111100001|b'r p'
010111100000|b'off'
010111010111|b'ann'
010111001011|b'orc'
010111001010|b'cel'
010111001001|b'\n\xe2\x80\x9cO'
010111001000|b'\nbe'
010111000101|b'\xe2\x80\x9d a'
010111000100|b'nsi'
010110110111|b'fel'
010110110110|b'eem'
010110010101|b'u t'
010110010100|b't n'
010110010011|b'eak'
010110010010|b' ot'
010100111010|b'mar'
010100111001|b'aus'
010100100100|b'y r'
010100010111|b'tro'
010100010110|b'rac'
010100010101|b'lia'
010100010100|b'e V'
010100001111|b'd D'
010100001110|b'aft'
010100001001|b' No'
010100001000|b'tow'
010100000101|b'tch'
010100000100|b's g'
010100000011|b'its'
010100000010|b'\nof'
010100000001|b'\n\nA'
010011011100|b'ole'
010010111101|b'ken'
010010111100|b'ays'
010010111011|b'a d'
010010111010|b'; h'
010010111001|b'\nwi'
010010100011|b'eet'
010010100010|b'dow'
010010100001|b'd I'
010010000000|b'h m'
010001101111|b'die'
010001101110|b'd g'
010001101101|b'Wel'
010001101100|b'\nhe'
010001101001|b'y. '
010001101000|b'ul '
010001001111|b'que'
010001001110|b'emb'
010001001101|b' ju'
010001001100|b' Co'
010000001011|b'\xe2\x80\x9cNo'
010000001010|b'mak'
010000001001|b'g w'
010000001000|b'emo'
010000000111|b'a t'
010000000110|b'Oh,'
001111111000|b'tun'
001111101011|b't?\xe2\x80\x9d'
001111101010|b'ral'
001111101001|b'l h'
001111101000|b'e\ns'
001111100111|b'd; '
001111100110|b'bec'
001111100101|b'\n\xe2\x80\x9cH'
001110111110|b'ara'
001110110111|b'apt'
001110110110|b'amp'
001110110101|b'. d'
001110100001|b'wis'
001110100000|b'suc'
001110011111|b'ng.'
001110011110|b'bra'
001101101001|b'\xe2\x80\x9cOh'
001101101000|b'sam'
001101100111|b'rth'
001101100110|b'g i'
001101100101|b'f s'
001101100100|b'eft'
001101100011|b'cla'
001101100010|b'ail'
001101100001|b'I d'
001101100000|b' ov'
001011111001|b'nam'
001011111000|b'mpa'
001011110111|b'hro'
001011110110|b'fra'
001011110101|b'ein'
001011110100|b'e I'
001011110011|b'dee'
001011110010|b'. M'
001011110001|b' Be'
001011010001|b'ske'
001011010000|b'orn'
001011001111|b'may'
001011001110|b'fic'
001011001101|b'cen'
001011001100|b', n'
001011000100|b'rro'
001010110101|b'rai'
001010110100|b'l o'
001010110011|b'ens'
001010110010|b'cco'
001010110001|b'aro'
001010110000|b'anz'
001010101111|b' An'
001010010110|b'o i'
001010010001|b'mom'
001010010000|b'eni'
001010000111|b'd\nt'
001010000110|b'cur'
001000111100|b'rit'
001000110101|b'eiv'
001000001111|b'up '
001000001110|b'irt'
001000001101|b'inu'
001000001100|b'imi'
001000001011|b'f M'
001000001010|b'dde'
001000001001|b', M'
001000001000|b' ob'
001000000101|b' du'
001000000100|b'une'
000111110011|b'cap'
000111110010|b'bet'
000111110001|b' ki'
000111001100|b'\xe2\x80\x9cWe'
000110111111|b'ray'
000110111110|b'por'
000110111101|b'lis'
000110111100|b'ita'
000110101110|b'n.\xe2\x80\x9d'
000110100101|b'im,'
000110100100|b'e\nt'
000110010101|b'wen'
000110010100|b'van'
000110010011|b'rio'
000110010010|b'rge'
000110010001|b'ham'
000110010000|b'd u'
000110000111|b'bro'
000101101001|b'ped'
000101101000|b'nk '
000101011111|b'nis'
000101011110|b'eth'
000101011101|b'e M'
000100101010|b'upo'
000100101001|b't u'
000100101000|b'spo'
000100100111|b's,\xe2\x80\x9d'
000100100110|b'r.\n'
000100100101|b'ngs'
000100100100|b'gin'
000100100011|b'e k'
000100100010|b'ban'
000100000111|b'rme'
000100000110|b'nev'
000100000101|b'liv'
000100000100|b'k t'
000100000011|b'ica'
000100000010|b'a, '
000100000001|b' pi'
000011010110|b'uss'
000011001111|b'ull'
000011001110|b'nta'
000011001101|b'ler'
000011001100|b'eca'
000011001011|b'bel'
000011001010|b',\na'
000011001001|b' bl'
000010111001|b'ss,'
000010111000|b'rev'
000010110111|b', e'
000010011100|b'sec'
000010010011|b're\n'
000010010010|b'r; '
000010010001|b'hol'
000010010000|b'avi'
000001111011|b'ali'
000001111010|b'I c'
000001110011|b' tu'
000001001010|b'yin'
000000010011|b'riv'
000000010010|b'nt.'
000000010001|b'lai'
000000010000|b'ged'
000000000111|b'equ'
000000000110|b'\n\xe2\x80\x9cS'
1111111111000|b'muc'
1111111101011|b'mes'
1111111101010|b'm h'
1111111101001|b'ele'
1111111101000|b'col'
1111111100111|b' ol'
1111111010000|b'wed'
1111111000111|b'l m'
1111111000110|b'ank'
1111111000101|b'ait'
1111111000100|b'\nyo'
1111101100001|b'val'
1111101100000|b'm\n\n'
1111101011111|b'l w'
1111101011110|b'em '
1111101011101|b'e\na'
1111101011100|b'cas'
1111101011011|b'alo'
1111101011010|b'a w'
1111101011001|b'\npr'
1111100101111|b'y.\n'
1111100101110|b'smi'
1111100101101|b'roc'
1111100101100|b'r y'
1111100101011|b'mai'
1111100101010|b'm. '
1111100101001|b'esp'
1111100101000|b' Pa'
1111100011101|b'roa'
1111100011100|b'n; '
1111100011011|b'n.\n'
1111100011010|b'f, '
1111100011001|b'eng'
1111100011000|b'eep'
1111100010111|b' aw'
1111011111000|b'ttl'
1111011110001|b'sol'
1111011110000|b'o e'
1111011101111|b'dy '
1111011101110|b'ape'
1111011101101|b'alm'
1111011101100|b'. W'
1111011100111|b' gl'
1111011000101|b'\xc3\xa8s '
1111011000100|b'rs.'
1111011000011|b'n p'
1111011000010|b'lov'
1111010001010|b'vis'
1111001111111|b't,\xe2\x80\x9d'
1111001111110|b'sib'
1111001111101|b'r r'
